Edad,IngresoMensual,DeudaActual,HistorialCrediticio,CantidadPrestamos,RatioDeudaIngreso,AntiguedadCliente,NivelRiesgo,Moroso
0.4509803921568628,0.3792145238977399,0.8573429838897969,Bueno,0.33333333333333337,0.20216306156405994,0.47368421052631576,Alto,No
0.07843137254901966,0.13153019636902555,0.6500783829758847,Regular,0.0,0.3094841930116473,0.736842105263158,Alto,Si
0.5098039215686275,0.411819192293442,0.4371101697741903,Bueno,0.9999999999999999,0.09650582362728785,0.9473684210526316,Alto,Si
0.21568627450980393,0.13115968877361986,0.24195323705013175,Bueno,0.16666666666666666,0.1156405990016639,0.8421052631578947,Alto,No
0.9019607843137255,0.8925527973323453,0.47923685000500316,Bueno,0.0,0.05532445923460899,0.3684210526315789,Alto,No
0.8823529411764707,0.013616154131159686,0.49741502951869515,Bueno,0.16666666666666666,0.4600665557404327,0.05263157894736842,Alto,No
0.13725490196078433,0.7724157095220452,0.5186284646943063,Bueno,0.6666666666666666,0.0678036605657238,0.05263157894736842,Alto,No
0.13725490196078433,0.29260837347165614,0.6210266502118008,Regular,0.33333333333333337,0.17762063227953412,0.631578947368421,Alto,Si
0.9607843137254902,0.30344572063727304,0.6905373403155332,Bueno,0.9999999999999999,0.1925956738768719,0.894736842105263,Alto,No
0.607843137254902,0.3531863653204891,0.30822854474500516,Bueno,0.0,0.076955074875208,0.3157894736842105,Alto,Si
0.7450980392156864,0.7075768803260466,0.9862579633768053,Bueno,0.0,0.13935108153078204,0.0,Alto,No
0.8627450980392156,0.04705446461652463,0.2536272972882826,Regular,0.16666666666666666,0.18510815307820302,0.47368421052631576,Alto,Si
0.4117647058823529,0.8237310114857355,0.7674860745138588,Bueno,0.16666666666666666,0.09484193011647254,0.8421052631578947,Alto,Si
0.8627450980392156,0.867080400148203,0.06364030552683365,Bueno,0.0,0.0074875207986688855,0.21052631578947367,Bajo,No
0.17647058823529416,0.5387180437198962,0.9764851072345819,Bueno,0.6666666666666666,0.17346089850249585,0.42105263157894735,Alto,Si
0.8039215686274509,0.7276769173768062,0.3791401220773156,Regular,0.33333333333333337,0.052412645590682205,0.7894736842105263,Alto,Si
0.7450980392156864,0.14616524638755093,0.6710916914045562,Bueno,0.6666666666666666,0.3011647254575708,0.7894736842105263,Alto,No
0.3529411764705882,0.18831048536494996,0.3116640539008038,Bueno,0.5,0.12021630615640601,0.3157894736842105,Alto,No
0.6274509803921569,0.4013523527232308,0.15646576164904438,Bueno,0.8333333333333334,0.035357737104825294,0.21052631578947367,Alto,Si
0.0,0.9855502037791775,0.8242887161869183,Bueno,0.0,0.08693843594009984,1.0,Alto,Si
0.07843137254901966,0.1095776213412375,0.5949768186518128,Bueno,0.9999999999999999,0.3111480865224626,0.10526315789473684,Alto,No
0.5686274509803921,0.13319748054835123,0.39421633701344183,Bueno,0.8333333333333334,0.1863560732113145,0.10526315789473684,Alto,No
0.6274509803921569,0.18932938125231566,0.017177545778993362,Bueno,0.0,0.006655574043261232,0.10526315789473684,Bajo,No
0.6274509803921569,0.5789181178214153,0.14725993128981688,Bueno,0.5,0.024542429284525793,0.631578947368421,Medio,No
0.11764705882352944,0.5074101519081141,0.49938294253026916,Bueno,0.0,0.09317803660565725,0.05263157894736842,Alto,No
0.7843137254901961,0.8817154501667284,0.20472966211934224,Bueno,0.9999999999999999,0.023710482529118136,0.3684210526315789,Medio,No
0.9411764705882354,0.05483512412004446,0.6536139555051532,Bueno,0.0,0.4542429284525791,0.894736842105263,Alto,No
0.17647058823529416,0.32678769914783257,0.4113938827924352,Bueno,0.5,0.10856905158069884,0.0,Alto,No
0.7254901960784313,0.1652463875509448,0.10083052599979987,Bueno,0.0,0.04242928452579035,0.42105263157894735,Alto,No
0.8431372549019608,0.9896257873286403,0.5261999266201928,Regular,0.33333333333333337,0.05532445923460899,0.6842105263157894,Alto,No
0.3921568627450981,0.4960170433493887,0.8295253660651746,Bueno,0.5,0.15765391014975044,0.736842105263158,Alto,No
0.5490196078431373,0.13616154131159688,0.661452253093626,Bueno,0.5,0.30865224625623966,0.47368421052631576,Alto,No
0.8431372549019608,0.0452019266394961,0.12851472599312896,Bueno,0.33333333333333337,0.09525790349417639,0.0,Alto,No
0.3529411764705882,0.09725824379399778,0.19055401754444481,Regular,0.5,0.10565723793677206,1.0,Alto,Si
0.5294117647058824,0.7094294183030752,0.13101631032987557,Bueno,0.16666666666666666,0.018302828618968387,0.47368421052631576,Medio,No
0.05882352941176472,0.929603556872916,0.8176178246222607,Malo,0.0,0.09068219633943429,0.7894736842105263,Alto,Si
0.07843137254901966,0.7668580955909596,0.3695006837663854,Bueno,0.16666666666666666,0.04866888519134776,0.7894736842105263,Alto,No
0.47058823529411764,0.23203038162282327,0.6264300723791735,Bueno,0.33333333333333337,0.2108985024958403,0.3684210526315789,Alto,Si
0.47058823529411764,0.11337532419414598,0.22914512524598912,Bueno,0.9999999999999999,0.11813643926788686,0.15789473684210525,Alto,No
0.17647058823529416,0.7612078547610226,0.13635302358160167,Bueno,0.0,0.018302828618968387,0.894736842105263,Medio,No
0.5294117647058824,0.13384586884031122,0.31089690137086823,Regular,0.33333333333333337,0.14683860232945092,0.15789473684210525,Alto,No
0.27450980392156865,0.6282882549092256,0.636102865147927,Bueno,0.8333333333333334,0.09941763727121466,0.47368421052631576,Alto,No
0.11764705882352944,0.6717302704705446,0.2536940062039291,Regular,0.5,0.037437603993344434,0.21052631578947367,Alto,Si
0.8627450980392156,0.11782141533901444,0.9589073079617091,Bueno,0.8333333333333334,0.48336106489184694,0.5789473684210527,Alto,No
0.43137254901960786,0.8653204890700259,0.8504719655781995,Bueno,0.5,0.10066555740432613,0.9473684210526316,Alto,No
0.43137254901960786,0.5684512782512041,0.3529568726860345,Bueno,0.6666666666666666,0.059900166389351084,0.0,Alto,No
0.8039215686274509,0.10513153019636903,0.16076848670824856,Malo,0.0,0.08610648918469219,0.736842105263158,Alto,Si
0.8823529411764707,0.6248610596517228,0.6727594142957206,Bueno,0.33333333333333337,0.10565723793677206,0.9473684210526316,Alto,No
0.09803921568627455,0.3250277880696554,0.43437510423268066,Malo,0.8333333333333334,0.11522462562396008,0.0,Alto,Si
0.1960784313725491,0.23341978510559466,0.5336713251726093,Regular,0.16666666666666666,0.1788685524126456,0.21052631578947367,Alto,Si
0.03921568627450983,0.5371433864394219,0.5686935058870618,Malo,0.8333333333333334,0.10149750415973378,0.3157894736842105,Alto,Si
0.5686274509803921,0.6593182660244534,0.8750208465361395,Bueno,0.5,0.1310316139767055,0.05263157894736842,Alto,No
0.1568627450980392,0.5640051871063356,0.0031019645775657917,Regular,0.0,0.000415973377703827,0.736842105263158,Bajo,No
0.823529411764706,0.06233790292701,0.023047930355892067,Bueno,0.16666666666666666,0.015806988352745428,0.42105263157894735,Medio,No
0.6470588235294118,0.9429418303075212,0.4747673526566826,Regular,0.8333333333333334,0.05199667221297838,0.05263157894736842,Alto,No
0.1960784313725491,0.07965913301222674,0.03829091758113472,Bueno,0.6666666666666666,0.023294509151414313,0.5789473684210527,Medio,No
0.9411764705882354,0.6905335309373842,0.9605083219372269,Regular,0.33333333333333337,0.1385191347753744,0.3157894736842105,Alto,Si
0.5686274509803921,0.6382919599851796,0.5815016176912045,Regular,0.6666666666666666,0.08985024958402664,0.5263157894736843,Alto,Si
0.2941176470588236,0.5126898851426454,0.9594409792868817,Bueno,0.16666666666666666,0.17762063227953412,0.42105263157894735,Alto,Si
0.8039215686274509,0.16756206002223042,0.8261565658250225,Bueno,0.9999999999999999,0.3423460898502496,0.2631578947368421,Alto,No
0.03921568627450983,0.7489811041126343,0.018311597344985157,Bueno,0.9999999999999999,0.002495840266222962,0.47368421052631576,Bajo,No
0.23529411764705888,0.6497776954427565,0.43640972615990126,Bueno,0.5,0.0661397670549085,0.8421052631578947,Alto,No
0.9803921568627451,0.01528343831048537,0.745972449217838,Regular,0.6666666666666666,0.680532445923461,0.5263157894736843,Alto,Si
0.2549019607843137,0.39533160429788805,0.5803675661252127,Bueno,0.8333333333333334,0.132279534109817,0.3684210526315789,Alto,Si
0.9607843137254902,0.028251204149685072,0.11457256262299456,Bueno,0.8333333333333334,0.09525790349417639,0.3684210526315789,Alto,Si
0.019607843137254943,0.5451092997406446,0.438344284713652,Bueno,0.8333333333333334,0.07737104825291183,0.631578947368421,Alto,No
0.9019607843137255,0.14903668025194514,0.3979186818318268,Bueno,0.0,0.17678868552412647,0.8421052631578947,Alto,Si
0.9215686274509803,0.6576509818451278,0.28784897101497614,Bueno,0.33333333333333337,0.04326123128119801,0.2631578947368421,Alto,No
0.17647058823529416,0.6237495368655057,0.18074780694439813,Malo,0.8333333333333334,0.02828618968386024,0.3684210526315789,Medio,No
0.823529411764706,0.5312152649129307,0.22854474500516994,Bueno,0.5,0.041181364392678874,0.8421052631578947,Alto,No
0.23529411764705888,0.3009447943682846,0.49771521963910476,Bueno,0.6666666666666666,0.13935108153078204,0.8421052631578947,Alto,No
0.9019607843137255,0.9438680992960355,0.6509789533371135,Bueno,0.6666666666666666,0.07113144758735442,0.6842105263157894,Alto,Si
0.7058823529411765,0.7462949240459429,0.2286448083786398,Bueno,0.8333333333333334,0.0307820299500832,0.10526315789473684,Alto,No
0.43137254901960786,0.3072434234901815,0.8175177612487909,Bueno,0.0,0.22587354409317806,0.0,Alto,Si
0.5294117647058824,0.9344201556131901,0.25786331343184016,Malo,0.16666666666666666,0.028702163061564062,0.05263157894736842,Medio,No
0.09803921568627455,0.2662097072989996,0.17707881658383642,Bueno,0.0,0.05449251247920134,0.3157894736842105,Alto,No
0.019607843137254943,0.46526491293071504,0.005570194456489109,Bueno,0.16666666666666666,0.001247920133111481,0.42105263157894735,Bajo,No
0.9607843137254902,0.17200815116709892,0.6254294386444749,Regular,0.8333333333333334,0.254991680532446,0.5263157894736843,Alto,No
0.03921568627450983,0.9190440904038533,0.4297721890530669,Regular,0.16666666666666666,0.048252911813643926,0.8421052631578947,Alto,Si
0.7843137254901961,0.08549462763986662,0.2801440912577966,Bueno,0.5,0.1647254575707155,0.736842105263158,Alto,No
0.7058823529411765,0.8920896628380881,0.09292551949568059,Regular,0.5,0.010815307820299502,0.42105263157894735,Bajo,No
0.1960784313725491,0.3844016302334198,0.35255661919215503,Regular,0.5,0.08236272878535775,0.10526315789473684,Alto,Si
0.2941176470588236,0.18386439422008152,0.0062372836129548715,Bueno,0.6666666666666666,0.002495840266222962,0.9473684210526316,Bajo,No
0.5882352941176471,0.5298258614301593,0.3448517394349755,Regular,0.8333333333333334,0.06239600665557405,0.2631578947368421,Alto,Si
0.13725490196078433,0.9082993701370878,0.684033221039992,Regular,0.33333333333333337,0.07737104825291183,0.15789473684210525,Alto,Si
0.4509803921568628,0.7718599481289367,0.7963043260731797,Regular,0.6666666666666666,0.10440931780366057,0.10526315789473684,Alto,No
0.21568627450980393,0.5009262689885142,0.4130949601414229,Bueno,0.16666666666666666,0.07820299500831947,0.10526315789473684,Alto,No
0.8823529411764707,0.8672656539459058,0.9501684400120076,Bueno,0.0,0.1123128119800333,0.8421052631578947,Alto,No
0.37254901960784315,0.7555576139310856,0.7309962976551816,Regular,0.16666666666666666,0.09733777038269552,0.3684210526315789,Alto,Si
0.4509803921568628,0.6727491663579103,0.6986091191087689,Bueno,0.33333333333333337,0.10316139767054909,0.5789473684210527,Alto,No
1.0,0.6912745461281956,0.15022847803608952,Bueno,0.8333333333333334,0.021630615640599003,0.05263157894736842,Medio,No
0.7647058823529412,0.5971656168951464,0.6429071745438778,Regular,0.5,0.10482529118136441,0.5263157894736843,Alto,Si
0.27450980392156865,0.8182660244535013,0.9835896067509422,Bueno,0.6666666666666666,0.12229617304492514,1.0,Alto,No
0.5490196078431373,0.6056872915894775,0.5231980254160968,Bueno,0.16666666666666666,0.08444259567387688,0.2631578947368421,Alto,No
0.27450980392156865,0.7665802148944053,0.21526967079150128,Malo,0.9999999999999999,0.02828618968386024,0.8421052631578947,Medio,Si
0.09803921568627455,0.8014079288625416,0.7101164070578033,Bueno,0.8333333333333334,0.08985024958402664,0.5263157894736843,Alto,No
0.21568627450980393,0.5721563542052611,0.1861178746539475,Malo,0.16666666666666666,0.031613976705490855,0.894736842105263,Alto,No
0.05882352941176472,0.9608188217858467,0.4828391314499183,Regular,0.5,0.05199667221297838,0.8421052631578947,Alto,Si
0.2549019607843137,0.7396257873286401,0.5391081017978052,Bueno,0.16666666666666666,0.07321131447587355,0.15789473684210525,Alto,No
0.9607843137254902,0.9636902556502407,0.48207197891998266,Bueno,0.33333333333333337,0.05199667221297838,0.42105263157894735,Alto,No
0.1960784313725491,0.652927010003705,0.35809345919082086,Bueno,0.16666666666666666,0.05407653910149751,0.3684210526315789,Alto,No
0.6274509803921569,0.9341422749166357,0.5355391748107134,Bueno,0.6666666666666666,0.05906821963394343,0.631578947368421,Alto,No
0.9803921568627451,0.7968692108188218,0.3681998599112771,Malo,0.9999999999999999,0.047004991680532446,0.0,Alto,Si
0.03921568627450983,0.6974805483512412,0.7645508822254095,Regular,0.33333333333333337,0.1094009983361065,0.9473684210526316,Alto,No
0.13725490196078433,0.9664690626157837,0.4634268369967646,Malo,0.16666666666666666,0.04991680532445924,0.0,Alto,Si
0.8039215686274509,0.7923304927751018,0.5611220439611754,Regular,0.0,0.07196339434276207,0.47368421052631576,Alto,Si
0.823529411764706,0.09929603556872915,0.07494746672892831,Bueno,0.8333333333333334,0.041181364392678874,0.7894736842105263,Alto,Si
0.7843137254901961,0.6291218969988884,0.4262366165237984,Bueno,0.8333333333333334,0.06655574043261232,1.0,Alto,Si
0.9607843137254902,0.4579473879214524,0.8790233814749341,Bueno,0.9999999999999999,0.17845257903494177,0.10526315789473684,Alto,Si
0.43137254901960786,0.08845868840311227,0.9334912111003636,Bueno,0.6666666666666666,0.5399334442595675,0.6842105263157894,Alto,No
0.23529411764705888,0.19275657650981845,0.2985891064340749,Bueno,0.16666666666666666,0.11356073211314477,0.2631578947368421,Alto,No
0.6666666666666666,0.9744349759170063,0.13108301924552215,Regular,0.16666666666666666,0.01414309484193012,0.0,Medio,No
1.0,0.8404038532789921,0.5590540675761315,Bueno,0.9999999999999999,0.0678036605657238,1.0,Alto,No
0.03921568627450983,0.11050389032975175,0.11827490744137953,Regular,0.8333333333333334,0.061980033277870224,0.10526315789473684,Alto,Si
0.6666666666666666,0.48629121896998884,0.3800406924385444,Regular,0.33333333333333337,0.07362728785357738,0.2631578947368421,Alto,No
0.6274509803921569,0.5683586513523526,0.347686868349955,Regular,0.0,0.05906821963394343,0.8421052631578947,Alto,Si
0.6470588235294118,0.2107261948869952,0.5648577432373837,Regular,0.9999999999999999,0.20257903494176374,0.894736842105263,Alto,No
0.6862745098039217,0.6687662097072989,0.1339848570761482,Bueno,0.9999999999999999,0.019966722129783697,0.10526315789473684,Medio,No
0.5686274509803921,0.9990737310114857,0.8560088055768653,Malo,0.9999999999999999,0.08901830282861899,0.42105263157894735,Alto,Si
0.1568627450980392,0.020285290848462395,0.28184516860678427,Bueno,0.9999999999999999,0.24750415973377707,0.05263157894736842,Alto,No
0.8039215686274509,0.06326417191552428,0.058703845768987024,Bueno,0.5,0.039101497504159734,0.5263157894736843,Alto,No
0.7058823529411765,0.029733234531307884,0.8787899002701711,Bueno,0.0,0.7196339434276208,0.5789473684210527,Alto,No
0.9215686274509803,0.3836606150426084,0.9559721156732597,Bueno,0.9999999999999999,0.2229617304492513,0.05263157894736842,Alto,No
0.3137254901960784,0.9024638755094478,0.662619659117441,Bueno,0.5,0.07570715474209652,0.2631578947368421,Alto,No
0.13725490196078433,0.5173212300852167,0.4693639304893099,Bueno,0.6666666666666666,0.08652246256239601,0.10526315789473684,Alto,No
0.23529411764705888,0.7432382363838458,0.4376771955571862,Bueno,0.16666666666666666,0.05906821963394343,0.0,Alto,No
0.21568627450980393,0.21193034457206375,0.0727460725125913,Bueno,0.33333333333333337,0.026206322795341103,0.2631578947368421,Medio,No
0.6666666666666666,0.736754353464246,0.6643874453820753,Bueno,0.33333333333333337,0.09068219633943429,0.2631578947368421,Alto,Si
0.4509803921568628,0.42784364579473877,0.7840298855942096,Regular,0.6666666666666666,0.1680532445923461,0.6842105263157894,Alto,No
0.4117647058823529,0.5614116339384957,0.34445148594109604,Bueno,0.0,0.05906821963394343,0.42105263157894735,Alto,Si
0.11764705882352944,0.5018525379770284,0.25472799439645105,Bueno,0.0,0.048252911813643926,0.21052631578947367,Alto,Si
0.6862745098039217,0.5007410151908114,0.12461225442780427,Regular,0.16666666666666666,0.023710482529118136,0.5263157894736843,Medio,No
0.6470588235294118,0.6194886995183401,0.3932490577365665,Bueno,0.0,0.06239600665557405,0.8421052631578947,Alto,Si
0.8627450980392156,0.40209336791404215,0.04582902504919783,Malo,0.0,0.010399334442595675,0.6842105263157894,Bajo,Si
0.0,0.3090959614672101,0.7426036489776858,Bueno,0.9999999999999999,0.20424292845257908,0.10526315789473684,Alto,Si
0.0,0.08114116339384958,0.16543811080350887,Regular,0.5,0.09941763727121466,0.6842105263157894,Alto,Si
0.6862745098039217,0.24990737310114855,0.2810780160768487,Bueno,0.8333333333333334,0.08985024958402664,0.894736842105263,Alto,Si
0.6274509803921569,0.30307521304186735,0.9197825289349921,Regular,0.6666666666666666,0.2566555740432613,0.5263157894736843,Alto,Si
0.019607843137254943,0.3405891070766951,0.709849571395217,Malo,0.16666666666666666,0.18136439267886859,0.05263157894736842,Alto,Si
0.6862745098039217,0.4328454983327158,0.9429305226643541,Malo,0.5,0.20008319467554078,0.6842105263157894,Alto,Si
0.607843137254902,0.1871063356798814,0.8679830559354258,Regular,0.9999999999999999,0.3361064891846922,0.0,Alto,Si
0.1568627450980392,0.5837347165616895,0.45688936326340013,Bueno,0.5,0.07612312811980035,0.5263157894736843,Alto,No
0.823529411764706,0.5447387921452389,0.3620292852139688,Bueno,0.16666666666666666,0.06364392678868554,0.7894736842105263,Alto,Si
0.2549019607843137,0.6820118562430529,0.9787865648243887,Bueno,0.0,0.14267886855241266,0.2631578947368421,Alto,No
0.37254901960784315,0.6827528714338643,0.7730562689703478,Bueno,0.16666666666666666,0.1123128119800333,0.5789473684210527,Alto,Si
0.43137254901960786,0.6614486846980363,0.09319235515826689,Bueno,0.8333333333333334,0.01414309484193012,0.736842105263158,Medio,No
